video_name,optimal_crf,optimal_preset,quality_score,file_size_mb,edge_density,motion_score,brightness,color_variance,resolution,fps,duration
video_113.mp4,28,fast,90.8944,36.207258224487305,0.21722424007066277,0.0481192524734702,0.28129555947927415,0.2250100960022901,2073600,29.97002997002997,36.302933333333335
video_114.mp4,24,faster,91.066,55.32565498352051,0.0810157610201013,0.10619998955864834,0.4591093572034306,0.18947797432684568,2073600,23.976023976023978,36.78675
video_115.mp4,28,fast,90.54280000000001,19.375221252441406,0.1316374541859568,0.03754106672346052,0.3747529176311728,0.2234449832323624,2073600,29.97002997002997,38.00463333333333
video_116.mp4,28,fast,90.29710000000001,31.79128646850586,0.17355832506613755,0.04758809223126432,0.3331234177235709,0.24504813355833496,2073600,29.97002997002997,33.50013333333333
video_117.mp4,28,fast,90.12970000000003,7.382490158081055,0.1778316417378917,0.08191196456669086,0.3930534730659833,0.15116047619271486,2073600,24.0,26.0
video_118.mp4,26,medium,91.8979,15.664739608764648,0.08068491994598766,0.09108014866269692,0.41532459887890344,0.25549522262352276,921600,25.0,26.88
video_119.mp4,24,fast,91.92399999999999,43.70158672332764,0.18980811315985527,0.13942372816217535,0.3725811497930909,0.24021947262797078,2073600,23.976023976023978,27.569208333333332
video_120.mp4,26,medium,90.16540000000002,48.71268081665039,0.11030126480647313,0.08060552869017121,0.3854937708848555,0.2283252471565886,2073600,25.0,37.0
video_121.mp4,28,fast,90.48100000000001,17.1430082321167,0.1667932925485009,0.039102940125810275,0.4543246788491631,0.33871872852045337,2073600,29.97002997002997,26.359666666666666
video_122.mp4,28,faster,90.96820000000002,19.931495666503906,0.06319368181165662,0.040012301416194045,0.7043350135884098,0.24079780450134572,2073600,23.976023976023978,40.33195833333333
video_123.mp4,28,fast,90.8944,36.207258224487305,0.21722424007066277,0.0481192524734702,0.28129555947927415,0.2250100960022901,2073600,29.97002997002997,36.302933333333335
video_124.mp4,24,faster,91.44730000000001,50.48849391937256,0.10532095091122869,0.08683160026657455,0.2885281230097491,0.16666118089214624,2073600,23.976023976023978,40.29025
video_125.mp4,28,fast,90.29710000000001,31.79128646850586,0.17355832506613755,0.04758809223126432,0.3331234177235709,0.24504813355833496,2073600,29.97002997002997,33.50013333333333
video_126.mp4,28,faster,91.2883,18.862457275390625,0.11462386797433399,0.029513516784758616,0.38302097960183906,0.22790798623890582,2073600,29.97002997002997,36.06936666666667
video_127.mp4,30,medium,94.43920000000001,5.114882469177246,0.03191840277777778,0.011890760456381627,0.45421258747606785,0.2989373267423348,2073600,29.97002997002997,31.9319
video_128.mp4,30,faster,90.6457,14.553089141845703,0.02623937806663501,0.04309644150971792,0.5602734129145485,0.18832300595605173,2073600,25.0,38.08
video_129.mp4,28,fast,90.51550000000003,13.133258819580078,0.08258488923408058,0.02802281279441206,0.4150949404036712,0.2510814862264559,2073600,23.976023976023978,36.286249999999995
video_130.mp4,30,medium,92.83750000000002,14.782757759094238,0.013601082720006331,0.0754250689686612,0.5721955358542198,0.09252989861143088,2073600,25.0,38.24
video_131.mp4,30,faster,96.928,1.5901145935058594,0.004203384641617063,0.010501940162478312,0.4662427066185994,0.2570815581758015,2211840,24.0,27.916666666666668
video_132.mp4,26,faster,91.63180000000003,13.966204643249512,0.1174059757185571,0.07301396722069951,0.34714198842876276,0.25356573287708295,2073600,23.976023976023978,30.572208333333332
video_133.mp4,30,faster,94.66600000000001,2.409914970397949,0.008878548815359476,0.07000274961626066,0.5234311406420207,0.23509897577312353,921600,30.0,33.06666666666667
video_134.mp4,30,faster,97.1977,2.6149444580078125,0.00238329475308642,0.02478170388525781,0.4504744796467376,0.19240112391225722,2073600,29.97002997002997,24.724700000000002
video_135.mp4,30,faster,95.00020000000002,2.679668426513672,0.00420250496031746,0.009037067907909353,0.19267226685427255,0.21173117659453577,2073600,25.0,34.84
video_136.mp4,30,faster,94.66600000000001,2.409914970397949,0.008878548815359476,0.07000274961626066,0.5234311406420207,0.23509897577312353,921600,30.0,33.06666666666667
video_137.mp4,30,medium,97.53280000000001,1.8859758377075195,0.0011099215534979422,0.03251978254983347,0.6565152682587954,0.17599944601819134,2073600,23.976023976023978,28.111416666666663
video_138.mp4,30,faster,97.1977,2.6149444580078125,0.00238329475308642,0.02478170388525781,0.4504744796467376,0.19240112391225722,2073600,29.97002997002997,24.724700000000002
video_139.mp4,30,faster,95.00020000000002,2.679668426513672,0.00420250496031746,0.009037067907909353,0.19267226685427255,0.21173117659453577,2073600,25.0,34.84
video_140.mp4,30,medium,94.43260000000002,4.813839912414551,0.016181862305854243,0.03609418182139112,0.2510105099449676,0.14607609669011418,2073600,25.0,30.16
video_141.mp4,28,fast,91.58530000000002,17.09835910797119,0.17054053513625414,0.02159353969983055,0.3699560078632854,0.28775361062804883,2073600,29.97002997002997,38.938900000000004
video_142.mp4,30,faster,94.99180000000001,2.1335268020629883,0.029373755475906014,0.013159960448942952,0.5211241972209533,0.34922328181795015,2073600,25.0,30.92
video_143.mp4,28,faster,90.4588,9.97011947631836,0.10853467399691359,0.12888912789599663,0.3536934987871178,0.26800876174152943,2073600,29.97002997002997,28.1281
video_144.mp4,24,medium,92.245,18.049236297607422,0.003073781396338867,0.10276995062106634,0.6367435023977662,0.13543435673537732,2073600,24.0,28.666666666666668
video_145.mp4,30,faster,93.40180000000002,5.841897964477539,0.033820059732865046,0.16600873938502872,0.5615346093378284,0.2004755172554634,2073600,25.0,28.04
video_146.mp4,30,faster,90.11170000000001,8.354325294494629,0.11099791467113666,0.04444153512099284,0.3973326145512483,0.20824570453935637,2073600,29.97002997002997,27.660966666666667
video_147.mp4,26,faster,90.83380000000002,15.362934112548828,0.11905494893193636,0.11238793797882851,0.33944828539867056,0.18905446688438549,2073600,24.0,37.375
video_148.mp4,28,fast,90.00790000000002,9.80352783203125,0.1314220954585538,0.045620681248398055,0.4958794483997303,0.19096011322684847,2073600,29.97002997002997,33.66696666666667
video_149.mp4,30,faster,96.2143,2.71895694732666,0.03945618386243386,0.024812745632021873,0.4811895606931045,0.20874771696249375,2073600,29.97002997002997,33.09973333333333
video_150.mp4,30,faster,94.03240000000001,1.484919548034668,0.027765625,0.025384728092180602,0.057329164858217596,0.09560362692266114,921600,30.0,40.0
video_151.mp4,30,faster,92.64610000000002,6.625146865844727,0.02193865740740741,0.02127286355687443,0.019686856680686673,0.07058499442736962,2073600,25.0,30.0
video_152.mp4,30,faster,92.2243,6.6119585037231445,0.023149836033950617,0.026256988789555836,0.09300491967491728,0.15533212449986694,2073600,30.0,30.0
video_153.mp4,30,faster,92.64610000000002,6.625146865844727,0.02193865740740741,0.02127286355687443,0.019686856680686673,0.07058499442736962,2073600,25.0,30.0
